,Date,MA,VFC,CF,GPS,sp0,sprets0,spmn0,sp_spmn0,spmn_30,sp_spmn_30,spmn_50,sp_spmn_50,spmn_100,sp_spmn_100,spmn_150,sp_spmn_150,spmn_170,sp_spmn_170,spmn_5tau0,sp_stdev0
985,11/29/2017,148.35,74.13,36.85,32.5,4.350000000000001,-0.2,9.43,0.46,9.14,0.48,8.8,0.49,7.51,0.58,6.21,0.7,6.31,0.69,1,0.0
986,11/30/2017,150.47,72.96,37.47,32.31,5.159999999999997,0.19,9.15,0.56,8.74,0.59,8.33,0.62,7.03,0.73,5.97,0.86,5.84,0.88,1,0.0
987,12/1/2017,149.69,71.79,37.59,31.98,5.610000000000003,0.09,8.87,0.63,8.37,0.67,7.86,0.71,6.58,0.85,5.87,0.96,5.44,1.03,1,0.0
988,12/4/2017,143.43,71.22,36.9,34.09,2.809999999999995,-0.5,8.58,0.33,8.02,0.35,7.54,0.37,6.31,0.45,5.71,0.49,5.3,0.53,1,0.0
989,12/5/2017,145.13,70.39,37.36,33.32,4.039999999999999,0.44,8.16,0.5,7.48,0.54,6.99,0.58,5.84,0.69,5.09,0.79,4.68,0.86,1,0.0
990,12/6/2017,147.42,71.68,36.55,33.4,3.1499999999999986,-0.22,7.8,0.4,7.1,0.44,6.59,0.48,5.46,0.58,4.77,0.66,4.39,0.72,1,0.0
991,12/7/2017,149.45,71.91,38.22,33.68,4.539999999999999,0.44,7.38,0.62,6.63,0.68,6.19,0.73,5.21,0.87,4.37,1.04,4.15,1.09,1,0.0
992,12/8/2017,149.89,73.35,39.26,33.49,5.769999999999996,0.27,6.99,0.83,6.3,0.92,5.83,0.99,5.1,1.13,4.24,1.36,4.03,1.43,1,0.0
993,12/11/2017,150.88,72.6,39.4,33.6,5.799999999999997,0.01,6.75,0.86,6.08,0.95,5.65,1.03,5.02,1.16,4.44,1.31,4.06,1.43,1,0.0
994,12/12/2017,152.5,72.53,40.6,33.96,6.640000000000001,0.14,6.46,1.03,5.82,1.14,5.5,1.21,4.91,1.35,4.53,1.47,4.66,1.42,-1,0.0
995,12/13/2017,151.69,73.06,41.26,34.26,7.0,0.05,6.27,1.12,5.71,1.23,5.37,1.3,4.94,1.42,4.68,1.5,5.18,1.35,-1,0.0
996,12/14/2017,151.93,73.35,41.02,33.18,7.840000000000003,0.12,6.13,1.28,5.63,1.39,5.43,1.44,5.03,1.56,5.28,1.48,5.95,1.32,-1,0.0
997,12/15/2017,153.4,74.41,41.09,33.56,7.530000000000001,-0.04,6.01,1.25,5.59,1.35,5.55,1.36,5.23,1.44,5.82,1.29,6.61,1.14,-1,0.0
998,12/18/2017,153.12,74.14,40.93,34.43,6.5,-0.14,5.95,1.09,5.67,1.15,5.59,1.16,5.49,1.18,6.45,1.01,6.96,0.93,-1,0.0
999,12/19/2017,151.68,73.85,41.2,34.31,6.890000000000001,0.06,5.86,1.18,5.7,1.21,5.55,1.24,5.6,1.23,6.73,1.02,7.1,0.97,-1,0.0
1000,12/20/2017,151.45,74.4,40.88,34.32,6.560000000000002,-0.05,5.78,1.13,5.71,1.15,5.59,1.17,5.71,1.15,6.89,0.95,7.15,0.92,-1,0.0
1001,12/21/2017,150.53,74.23,41.25,34.45,6.799999999999997,0.04,5.8,1.17,5.68,1.2,5.63,1.21,6.02,1.13,6.99,0.97,7.06,0.96,-1,0.0
1002,12/22/2017,150.85,73.87,41.71,34.44,7.270000000000003,0.07,5.84,1.24,5.7,1.28,5.71,1.27,6.25,1.16,7.02,1.04,6.86,1.06,-1,0.0
1003,12/26/2017,151.28,74.61,42.85,34.94,7.910000000000004,0.09,5.87,1.35,5.78,1.37,5.88,1.35,6.59,1.2,7.06,1.12,6.8,1.16,-1,0.0
1004,12/27/2017,151.4,74.52,43.07,34.49,8.579999999999998,0.08,5.9,1.45,5.9,1.45,6.04,1.42,6.88,1.25,7.07,1.21,7.09,1.21,-1,0.0
1005,12/28/2017,151.77,74.29,42.61,34.44,8.170000000000002,-0.05,6.01,1.36,6.13,1.33,6.21,1.32,7.11,1.15,7.22,1.13,7.42,1.1,-1,0.0
1006,12/29/2017,151.36,74.0,42.54,34.06,8.479999999999997,0.04,6.11,1.39,6.28,1.35,6.53,1.3,7.31,1.16,7.45,1.14,7.75,1.09,-1,0.0
1007,1/2/2018,151.91,74.42,43.14,33.87,9.270000000000003,0.09,6.25,1.48,6.44,1.44,6.79,1.37,7.46,1.24,7.68,1.21,8.08,1.15,-1,0.0
1008,1/3/2018,153.82,73.78,43.15,33.17,9.979999999999997,0.08,6.47,1.54,6.78,1.47,7.15,1.4,7.65,1.3,8.07,1.24,8.48,1.18,-1,0.0
1009,1/4/2018,155.81,75.46,43.6,32.74,10.86,0.09,6.69,1.62,7.09,1.53,7.47,1.45,7.83,1.39,8.52,1.27,8.9,1.22,-1,0.0
1010,1/5/2018,159.04,75.7,43.67,32.55,11.120000000000005,0.02,6.93,1.6,7.49,1.48,7.77,1.43,8.11,1.37,9.04,1.23,9.35,1.19,-1,0.0
1011,1/8/2018,159.27,77.36,42.72,32.3,10.420000000000002,-0.06,7.3,1.43,7.84,1.33,8.08,1.29,8.49,1.23,9.49,1.1,9.94,1.05,-1,0.0
1012,1/9/2018,159.5,76.13,42.47,31.99,10.48,0.01,7.59,1.38,8.09,1.3,8.3,1.26,8.79,1.19,9.76,1.07,10.33,1.01,-1,0.0
1013,1/10/2018,159.86,76.12,42.42,32.03,10.39,-0.01,7.93,1.31,8.33,1.25,8.51,1.22,9.11,1.14,10.09,1.03,10.57,0.98,-1,0.0
1014,1/11/2018,160.92,77.19,43.72,33.19,10.530000000000001,0.01,8.19,1.29,8.53,1.23,8.66,1.22,9.41,1.12,10.36,1.02,10.65,0.99,-1,0.0
1015,1/12/2018,162.33,77.8,43.52,33.87,9.650000000000006,-0.08,8.41,1.15,8.71,1.11,8.84,1.09,9.68,1.0,10.54,0.92,10.59,0.91,-1,0.0
1016,1/16/2018,162.29,76.68,40.71,32.71,8.0,-0.17,8.59,0.93,8.81,0.91,9.02,0.89,9.83,0.81,10.49,0.76,10.29,0.78,1,0.0
1017,1/17/2018,164.32,78.14,39.56,33.26,6.300000000000004,-0.21,8.65,0.73,8.83,0.71,9.09,0.69,9.78,0.64,10.08,0.63,9.81,0.64,1,0.0
1018,1/18/2018,165.48,78.43,40.08,33.76,6.32,0.0,8.62,0.73,8.82,0.72,9.07,0.7,9.62,0.66,9.4,0.67,8.97,0.7,1,0.0
1019,1/19/2018,166.83,79.79,40.39,34.81,5.579999999999998,-0.12,8.55,0.65,8.79,0.63,9.04,0.62,9.44,0.59,8.81,0.63,8.16,0.68,1,0.0
1020,1/22/2018,168.28,80.42,40.84,35.48,5.3600000000000065,-0.04,8.46,0.63,8.74,0.61,8.94,0.6,9.14,0.59,8.11,0.66,7.17,0.75,1,0.0
1021,1/23/2018,167.19,80.87,41.3,35.46,5.839999999999996,0.09,8.41,0.69,8.67,0.67,8.79,0.66,8.75,0.67,7.39,0.79,6.31,0.93,1,0.0
1022,1/24/2018,167.01,80.97,41.64,34.88,6.759999999999998,0.16,8.36,0.81,8.59,0.79,8.63,0.78,8.33,0.81,6.72,1.01,5.88,1.15,1,0.0
1023,1/25/2018,168.59,80.94,40.41,34.58,5.829999999999998,-0.14,8.37,0.7,8.53,0.68,8.55,0.68,7.97,0.73,6.31,0.92,5.97,0.98,1,0.0
1024,1/26/2018,170.34,81.57,42.13,34.85,7.280000000000001,0.25,8.32,0.88,8.39,0.87,8.39,0.87,7.59,0.96,6.0,1.21,5.87,1.24,1,0.0
1025,1/29/2018,168.55,82.55,42.1,35.08,7.020000000000003,-0.04,8.32,0.84,8.34,0.84,8.28,0.85,7.32,0.96,6.14,1.14,6.21,1.13,1,0.0
1026,1/30/2018,167.19,81.97,42.0,34.39,7.609999999999999,0.08,8.28,0.92,8.26,0.92,8.1,0.94,7.04,1.08,6.24,1.22,6.55,1.16,1,0.0
1027,1/31/2018,169.0,81.14,42.44,33.24,9.199999999999996,0.21,8.24,1.12,8.18,1.12,7.91,1.16,6.8,1.35,6.53,1.41,6.9,1.33,-1,0.0
1028,2/1/2018,172.93,80.62,41.57,32.88,8.689999999999998,-0.06,8.29,1.05,8.13,1.07,7.8,1.11,6.76,1.29,7.08,1.23,7.39,1.18,-1,0.0
1029,2/2/2018,170.55,79.89,39.91,32.09,7.819999999999993,-0.1,8.3,0.94,8.02,0.98,7.7,1.02,6.82,1.15,7.48,1.05,7.96,0.98,-1,0.0
1030,2/5/2018,164.59,78.63,38.2,30.56,7.640000000000004,-0.02,8.23,0.93,7.85,0.97,7.54,1.01,6.94,1.1,7.64,1.0,8.07,0.95,-1,0.0
1031,2/6/2018,169.28,79.36,39.04,32.16,6.880000000000003,-0.1,8.12,0.85,7.7,0.89,7.38,0.93,7.05,0.98,7.89,0.87,8.19,0.84,1,0.0
1032,2/7/2018,168.73,80.47,39.48,32.62,6.859999999999999,-0.0,7.94,0.86,7.51,0.91,7.16,0.96,7.16,0.96,7.84,0.87,8.05,0.85,1,0.0
1033,2/8/2018,160.62,78.75,37.46,31.17,6.289999999999999,-0.08,7.75,0.81,7.32,0.86,7.0,0.9,7.29,0.86,7.81,0.81,7.58,0.83,1,0.0
1034,2/9/2018,165.2,79.32,37.62,32.29,5.329999999999998,-0.15,7.56,0.71,7.1,0.75,6.9,0.77,7.32,0.73,7.63,0.7,7.1,0.75,1,0.0
1035,2/12/2018,168.19,80.7,38.44,31.42,7.019999999999996,0.32,7.33,0.96,6.87,1.02,6.84,1.03,7.2,0.97,7.07,0.99,6.6,1.06,1,0.0
1036,2/13/2018,170.12,82.11,39.0,32.43,6.57,-0.06,7.17,0.92,6.82,0.96,6.88,0.95,7.3,0.9,6.83,0.96,6.48,1.01,1,0.0
1037,2/14/2018,172.52,83.69,39.66,33.11,6.549999999999997,-0.0,6.99,0.94,6.84,0.96,6.94,0.94,7.24,0.9,6.66,0.98,6.41,1.02,1,0.0
1038,2/15/2018,174.69,83.94,40.89,33.33,7.560000000000002,0.15,6.85,1.1,6.85,1.1,7.01,1.08,7.2,1.05,6.5,1.16,6.35,1.19,-1,0.0
1039,2/16/2018,175.65,74.64,40.36,33.27,7.089999999999996,-0.06,6.83,1.04,6.95,1.02,7.11,1.0,7.2,0.98,6.6,1.07,6.61,1.07,-1,0.0
1040,2/20/2018,175.35,73.57,41.82,31.61,10.21,0.44,6.87,1.49,7.04,1.45,7.13,1.43,7.02,1.45,6.63,1.54,6.96,1.47,-1,0.0
1041,2/21/2018,172.32,74.5,42.63,32.22,10.410000000000004,0.02,7.05,1.48,7.27,1.43,7.39,1.41,7.15,1.46,7.19,1.45,7.6,1.37,-1,0.0
1042,2/22/2018,172.95,75.21,42.97,32.37,10.600000000000001,0.02,7.26,1.46,7.47,1.42,7.57,1.4,7.37,1.44,7.92,1.34,8.36,1.27,-1,0.0
1043,2/23/2018,175.76,75.75,44.12,32.69,11.43,0.08,7.5,1.52,7.72,1.48,7.78,1.47,7.61,1.5,8.43,1.36,9.17,1.25,-1,0.0
1044,2/26/2018,177.87,76.05,42.67,32.13,10.54,-0.08,7.76,1.36,7.94,1.33,8.01,1.32,7.99,1.32,9.12,1.16,9.95,1.06,-1,0.0
1045,2/27/2018,175.93,74.9,41.77,31.22,10.550000000000004,0.0,7.93,1.33,8.12,1.3,8.09,1.3,8.3,1.27,9.69,1.09,10.64,0.99,-1,0.0
1046,2/28/2018,175.76,74.57,41.24,31.58,9.660000000000004,-0.08,8.14,1.19,8.28,1.17,8.2,1.18,8.66,1.12,10.12,0.95,10.71,0.9,-1,0.0
1047,3/1/2018,173.49,73.7,41.65,31.7,9.95,0.03,8.25,1.21,8.3,1.2,8.31,1.2,9.02,1.1,10.49,0.95,10.56,0.94,-1,0.0
1048,3/2/2018,175.02,73.52,41.87,34.18,7.689999999999998,-0.23,8.38,0.92,8.37,0.92,8.44,0.91,9.26,0.83,10.45,0.74,10.43,0.74,1,0.0
1049,3/5/2018,178.53,73.57,44.56,34.09,10.469999999999999,0.36,8.39,1.25,8.36,1.25,8.49,1.23,9.35,1.12,10.06,1.04,9.68,1.08,-1,0.0
1050,3/6/2018,177.53,73.43,43.2,34.59,8.61,-0.18,8.45,1.02,8.51,1.01,8.7,0.99,9.68,0.89,10.04,0.86,9.66,0.89,-1,0.0
1051,3/7/2018,179.21,73.5,41.91,33.28,8.629999999999995,0.0,8.44,1.02,8.6,1.0,8.84,0.98,9.77,0.88,9.64,0.9,9.28,0.93,-1,0.0
1052,3/8/2018,179.25,72.8,40.89,32.6,8.29,-0.04,8.48,0.98,8.69,0.95,9.03,0.92,9.9,0.84,9.37,0.88,9.07,0.91,1,0.0
1053,3/9/2018,183.24,73.59,41.5,33.07,8.43,0.02,8.51,0.99,8.8,0.96,9.11,0.93,9.74,0.87,9.04,0.93,8.74,0.96,1,0.0
1054,3/12/2018,182.54,73.21,41.88,32.24,9.64,0.14,8.58,1.12,8.96,1.08,9.22,1.05,9.57,1.01,8.87,1.09,8.89,1.08,-1,0.0
1055,3/13/2018,181.01,73.47,40.38,32.67,7.710000000000001,-0.2,8.71,0.89,9.1,0.85,9.4,0.82,9.49,0.81,8.82,0.87,8.72,0.88,1,0.0
1056,3/14/2018,180.12,74.75,40.31,32.42,7.890000000000001,0.02,8.77,0.9,9.16,0.86,9.41,0.84,9.18,0.86,8.83,0.89,8.54,0.92,1,0.0
1057,3/15/2018,180.95,74.72,38.99,31.83,7.160000000000004,-0.09,8.89,0.81,9.23,0.78,9.45,0.76,8.96,0.8,8.46,0.85,8.39,0.85,1,0.0
1058,3/16/2018,182.55,75.46,38.33,31.74,6.59,-0.08,8.89,0.74,9.21,0.72,9.27,0.71,8.68,0.76,8.25,0.8,8.17,0.81,1,0.0
1059,3/19/2018,180.58,74.13,37.69,32.23,5.460000000000001,-0.17,8.89,0.61,9.18,0.59,9.05,0.6,8.42,0.65,7.96,0.69,7.8,0.7,1,0.0
1060,3/20/2018,182.51,74.96,37.95,32.32,5.630000000000003,0.03,8.84,0.64,8.93,0.63,8.75,0.64,8.05,0.7,7.55,0.75,6.96,0.81,1,0.0
1061,3/21/2018,180.75,74.62,38.66,32.11,6.549999999999997,0.16,8.76,0.75,8.68,0.75,8.41,0.78,7.88,0.83,7.15,0.92,6.55,1.0,1,0.0
1062,3/22/2018,175.52,72.39,37.27,31.18,6.090000000000003,-0.07,8.73,0.7,8.47,0.72,8.17,0.75,7.55,0.81,6.71,0.91,6.28,0.97,1,0.0
1063,3/23/2018,171.83,72.41,36.92,31.04,5.880000000000003,-0.03,8.54,0.69,8.19,0.72,7.91,0.74,7.34,0.8,6.48,0.91,6.06,0.97,1,0.0
1064,3/26/2018,177.17,74.63,37.35,30.96,6.390000000000001,0.09,8.34,0.77,7.94,0.8,7.69,0.83,7.11,0.9,6.19,1.03,5.92,1.08,1,0.0
1065,3/27/2018,172.52,73.73,37.5,30.52,6.98,0.09,8.15,0.86,7.72,0.9,7.48,0.93,6.95,1.0,6.08,1.15,6.11,1.14,1,0.0
1066,3/28/2018,170.35,73.67,36.49,30.9,5.590000000000003,-0.2,7.94,0.7,7.58,0.74,7.44,0.75,6.83,0.82,6.14,0.91,6.38,0.88,1,0.0
1067,3/29/2018,175.16,74.12,37.73,31.2,6.529999999999998,0.17,7.72,0.85,7.35,0.89,7.15,0.91,6.49,1.01,6.16,1.06,6.19,1.05,1,0.0
1068,4/2/2018,171.6,73.12,36.62,30.75,5.869999999999997,-0.1,7.54,0.78,7.29,0.81,7.03,0.83,6.4,0.92,6.29,0.93,6.27,0.94,1,0.0
1069,4/3/2018,172.47,74.27,36.98,31.19,5.789999999999996,-0.01,7.36,0.79,7.05,0.82,6.86,0.84,6.23,0.93,6.19,0.94,6.27,0.92,1,0.0
1070,4/4/2018,173.69,76.19,37.11,31.88,5.23,-0.1,7.18,0.73,6.9,0.76,6.72,0.78,6.11,0.86,6.15,0.85,6.15,0.85,1,0.0
1071,4/5/2018,175.8,77.49,38.58,32.01,6.57,0.26,7.06,0.93,6.72,0.98,6.53,1.01,6.0,1.1,6.05,1.09,5.8,1.13,1,0.0
1072,4/6/2018,169.7,76.31,36.83,30.84,5.989999999999998,-0.09,6.89,0.87,6.63,0.9,6.35,0.94,6.09,0.98,6.08,0.99,6.0,1.0,1,0.0
1073,4/9/2018,170.34,76.12,37.16,30.07,7.089999999999996,0.18,6.77,1.05,6.5,1.09,6.25,1.13,6.12,1.16,5.94,1.19,5.89,1.2,-1,0.0
1074,4/10/2018,174.72,77.92,37.27,30.78,6.490000000000002,-0.08,6.7,0.97,6.37,1.02,6.2,1.05,6.17,1.05,6.15,1.06,6.13,1.06,-1,0.0
1075,4/11/2018,172.36,77.54,37.41,30.55,6.859999999999996,0.06,6.62,1.04,6.3,1.09,6.16,1.11,6.2,1.11,6.15,1.12,6.27,1.09,-1,0.0
1076,4/12/2018,174.8,77.71,38.2,30.64,7.560000000000002,0.1,6.54,1.16,6.25,1.21,6.18,1.22,6.28,1.2,6.29,1.2,6.6,1.15,-1,0.0
1077,4/13/2018,174.27,77.22,38.43,30.05,8.379999999999999,0.11,6.45,1.3,6.27,1.34,6.3,1.33,6.38,1.31,6.54,1.28,6.8,1.23,-1,0.0
1078,4/16/2018,173.87,77.92,38.45,30.16,8.290000000000003,-0.01,6.48,1.28,6.36,1.3,6.46,1.28,6.5,1.28,6.99,1.19,7.28,1.14,-1,0.0
1079,4/17/2018,178.34,78.64,39.08,30.54,8.54,0.03,6.5,1.31,6.51,1.31,6.56,1.3,6.72,1.27,7.24,1.18,7.52,1.14,-1,0.0
1080,4/18/2018,179.46,78.04,40.02,29.54,10.480000000000004,0.23,6.56,1.6,6.67,1.57,6.71,1.56,6.89,1.52,7.6,1.38,7.93,1.32,-1,0.0
1081,4/19/2018,179.01,77.78,39.64,29.55,10.09,-0.04,6.74,1.5,6.87,1.47,6.98,1.45,7.27,1.39,8.09,1.25,8.65,1.17,-1,0.0
1082,4/20/2018,177.08,77.5,38.72,28.44,10.279999999999998,0.02,6.95,1.48,7.08,1.45,7.2,1.43,7.63,1.35,8.6,1.2,9.16,1.12,-1,0.0
1083,4/23/2018,175.43,78.1,39.0,28.78,10.219999999999999,-0.01,7.16,1.43,7.32,1.4,7.39,1.38,8.05,1.27,9.09,1.12,9.54,1.07,-1,0.0
1084,4/24/2018,173.24,78.02,38.94,29.19,9.749999999999996,-0.05,7.33,1.33,7.52,1.3,7.66,1.27,8.36,1.17,9.47,1.03,9.92,0.98,-1,0.0
1085,4/25/2018,172.47,78.64,39.61,29.91,9.7,-0.01,7.49,1.3,7.66,1.27,7.85,1.24,8.67,1.12,9.66,1.0,10.16,0.95,-1,0.0
1086,4/26/2018,178.16,79.83,39.82,30.12,9.7,0.0,7.67,1.26,7.88,1.23,8.08,1.2,8.89,1.09,9.87,0.98,10.01,0.97,-1,0.0
1087,4/27/2018,175.94,80.8,39.53,30.41,9.120000000000001,-0.06,7.82,1.17,8.05,1.13,8.31,1.1,9.15,1.0,10.03,0.91,9.93,0.92,-1,0.0
1088,4/30/2018,178.27,80.87,38.8,29.24,9.559999999999999,0.05,7.91,1.21,8.22,1.16,8.54,1.12,9.34,1.02,9.84,0.97,9.7,0.99,-1,0.0
1089,5/1/2018,180.25,80.45,38.67,28.85,9.82,0.03,8.09,1.21,8.42,1.17,8.71,1.13,9.51,1.03,9.76,1.01,9.57,1.03,-1,0.0
1090,5/2/2018,185.82,79.67,39.07,29.12,9.95,0.01,8.24,1.21,8.66,1.15,8.94,1.11,9.63,1.03,9.7,1.03,9.58,1.04,-1,0.0
1091,5/3/2018,186.48,78.46,38.27,28.99,9.280000000000005,-0.07,8.43,1.1,8.84,1.05,9.11,1.02,9.77,0.95,9.66,0.96,9.63,0.96,-1,0.0
1092,5/4/2018,188.17,76.27,38.51,28.8,9.709999999999997,0.05,8.59,1.13,9.01,1.08,9.27,1.05,9.83,0.99,9.59,1.01,9.55,1.02,-1,0.0
1093,5/7/2018,189.1,76.47,37.73,28.35,9.379999999999995,-0.03,8.79,1.07,9.15,1.03,9.44,0.99,9.76,0.96,9.59,0.98,9.66,0.97,-1,0.0
1094,5/8/2018,190.53,77.28,37.79,28.72,9.07,-0.03,8.92,1.02,9.3,0.98,9.54,0.95,9.71,0.93,9.55,0.95,9.63,0.94,1,0.0
1095,5/9/2018,190.63,78.13,38.75,29.21,9.54,0.05,9.06,1.05,9.41,1.01,9.58,1.0,9.6,0.99,9.54,1.0,9.48,1.01,1,0.0
1096,5/10/2018,193.05,77.97,39.41,28.8,10.609999999999996,0.11,9.17,1.16,9.52,1.11,9.66,1.1,9.55,1.11,9.54,1.11,9.4,1.13,-1,0.0
1097,5/11/2018,193.35,77.94,39.5,29.19,10.309999999999999,-0.03,9.36,1.1,9.64,1.07,9.78,1.05,9.62,1.07,9.65,1.07,9.66,1.07,-1,0.0
1098,5/14/2018,192.12,77.58,40.47,30.38,10.09,-0.02,9.52,1.06,9.74,1.04,9.77,1.03,9.67,1.04,9.7,1.04,9.78,1.03,-1,0.0
1099,5/15/2018,192.0,78.58,41.74,31.16,10.580000000000002,0.05,9.63,1.1,9.82,1.08,9.77,1.08,9.7,1.09,9.82,1.08,9.92,1.07,-1,0.0
1100,5/16/2018,192.38,79.58,40.55,31.57,8.979999999999997,-0.15,9.73,0.92,9.83,0.91,9.79,0.92,9.82,0.91,9.94,0.9,10.23,0.88,1,0.0
1101,5/17/2018,191.2,79.96,41.1,31.39,9.71,0.08,9.76,0.99,9.77,0.99,9.71,1.0,9.78,0.99,9.88,0.98,10.11,0.96,1,0.0
1102,5/18/2018,190.4,80.07,41.35,31.57,9.780000000000001,0.01,9.82,1.0,9.74,1.0,9.71,1.01,9.77,1.0,9.97,0.98,9.93,0.98,1,0.0
1103,5/21/2018,191.2,80.92,42.07,31.7,10.370000000000001,0.06,9.78,1.06,9.72,1.07,9.72,1.07,9.75,1.06,10.01,1.04,9.83,1.05,-1,0.0
1104,5/22/2018,191.62,80.43,41.86,31.75,10.11,-0.03,9.8,1.03,9.75,1.04,9.76,1.04,9.84,1.03,9.97,1.01,9.88,1.02,-1,0.0
1105,5/23/2018,192.99,81.28,41.26,31.98,9.279999999999998,-0.08,9.79,0.95,9.77,0.95,9.81,0.95,9.88,0.94,9.95,0.93,9.79,0.95,1,0.0
1106,5/24/2018,191.91,82.21,41.41,32.95,8.459999999999994,-0.09,9.75,0.87,9.75,0.87,9.8,0.86,9.87,0.86,9.83,0.86,9.85,0.86,1,0.0
1107,5/25/2018,191.17,81.72,41.66,28.15,13.509999999999998,0.6,9.69,1.39,9.72,1.39,9.72,1.39,9.82,1.38,9.53,1.42,9.6,1.41,-1,0.0
1108,5/29/2018,189.53,81.32,41.17,28.29,12.880000000000003,-0.05,9.86,1.31,9.92,1.3,9.93,1.3,10.15,1.27,10.17,1.27,10.35,1.24,-1,0.0
1109,5/30/2018,191.76,81.75,41.54,28.88,12.66,-0.02,10.0,1.27,10.08,1.26,10.14,1.25,10.34,1.22,10.63,1.19,10.85,1.17,-1,0.0
1110,5/31/2018,190.12,81.16,41.14,27.98,13.16,0.04,10.17,1.29,10.23,1.29,10.31,1.28,10.53,1.25,11.04,1.19,11.36,1.16,-1,0.0
1111,6/1/2018,195.37,81.33,40.47,28.96,11.509999999999998,-0.13,10.33,1.11,10.43,1.1,10.54,1.09,10.79,1.07,11.44,1.01,12.13,0.95,-1,0.0
1112,6/4/2018,197.73,82.96,40.57,29.19,11.379999999999999,-0.01,10.41,1.09,10.53,1.08,10.68,1.07,10.87,1.05,11.64,0.98,12.74,0.89,-1,0.0
1113,6/5/2018,199.36,83.26,41.34,31.18,10.160000000000004,-0.11,10.47,0.97,10.63,0.96,10.79,0.94,11.07,0.92,11.94,0.85,12.32,0.82,1,0.0
1114,6/6/2018,203.21,84.13,42.56,31.09,11.470000000000002,0.13,10.51,1.09,10.69,1.07,10.76,1.07,11.1,1.03,12.18,0.94,11.77,0.97,-1,0.0
1115,6/7/2018,199.54,83.5,42.89,31.54,11.350000000000001,-0.01,10.59,1.07,10.79,1.05,10.83,1.05,11.25,1.01,11.89,0.95,11.54,0.98,-1,0.0
1116,6/8/2018,200.04,83.67,43.18,31.74,11.440000000000001,0.01,10.68,1.07,10.83,1.06,10.9,1.05,11.33,1.01,11.67,0.98,11.17,1.02,-1,0.0
1117,6/11/2018,198.49,83.31,43.07,32.75,10.32,-0.1,10.79,0.96,10.89,0.95,10.95,0.94,11.44,0.9,11.5,0.9,11.16,0.92,1,0.0
1118,6/12/2018,200.13,84.47,43.55,32.93,10.619999999999997,0.03,10.82,0.98,10.9,0.97,11.03,0.96,11.52,0.92,11.09,0.96,10.95,0.97,1,0.0
1119,6/13/2018,199.41,83.66,44.31,32.23,12.080000000000005,0.14,10.82,1.12,10.9,1.11,11.09,1.09,11.7,1.03,10.96,1.1,11.04,1.09,-1,0.0
1120,6/14/2018,199.31,84.03,44.92,31.33,13.590000000000003,0.12,10.9,1.25,11.07,1.23,11.22,1.21,11.59,1.17,11.06,1.23,11.16,1.22,-1,0.0
1121,6/15/2018,199.53,84.38,44.58,31.63,12.95,-0.05,11.06,1.17,11.27,1.15,11.41,1.13,11.65,1.11,11.55,1.12,11.61,1.12,-1,0.0
1122,6/18/2018,201.13,84.41,45.95,32.54,13.410000000000004,0.04,11.17,1.2,11.44,1.17,11.58,1.16,11.67,1.15,11.76,1.14,11.91,1.13,-1,0.0
1123,6/19/2018,199.69,83.45,45.2,32.53,12.670000000000002,-0.06,11.37,1.11,11.6,1.09,11.82,1.07,11.69,1.08,12.06,1.05,12.53,1.01,-1,0.0
1124,6/20/2018,201.54,83.19,44.58,33.08,11.5,-0.09,11.51,1.0,11.73,0.98,12.07,0.95,11.79,0.98,12.23,0.94,12.94,0.89,1,0.0
1125,6/21/2018,200.78,82.94,44.91,33.75,11.159999999999997,-0.03,11.59,0.96,11.85,0.94,11.95,0.93,11.8,0.95,12.4,0.9,12.82,0.87,1,0.0
1126,6/22/2018,201.48,81.58,45.3,33.39,11.909999999999997,0.07,11.62,1.02,11.99,0.99,11.85,1.01,11.88,1.0,12.48,0.95,12.34,0.97,1,0.0
1127,6/25/2018,194.98,81.21,43.99,33.54,10.450000000000003,-0.12,11.7,0.89,11.91,0.88,11.8,0.89,11.92,0.88,12.46,0.84,12.13,0.86,1,0.0
1128,6/26/2018,196.46,82.01,44.1,33.73,10.370000000000005,-0.01,11.76,0.88,11.78,0.88,11.65,0.89,11.84,0.88,12.01,0.86,11.54,0.9,1,0.0
1129,6/27/2018,193.18,81.18,43.82,33.24,10.579999999999998,0.02,11.84,0.89,11.66,0.91,11.58,0.91,11.75,0.9,11.64,0.91,11.08,0.95,1,0.0
1130,6/28/2018,197.1,81.59,44.29,33.51,10.780000000000001,0.02,11.71,0.92,11.52,0.94,11.53,0.93,11.77,0.92,11.23,0.96,10.89,0.99,1,0.0
1131,6/29/2018,196.52,81.52,44.4,32.39,12.009999999999998,0.11,11.61,1.03,11.48,1.05,11.57,1.04,11.79,1.02,10.96,1.1,10.82,1.11,1,0.0
1132,7/2/2018,197.67,81.23,43.4,31.73,11.669999999999998,-0.03,11.58,1.01,11.52,1.01,11.6,1.01,11.78,0.99,11.04,1.06,10.84,1.08,1,0.0
1133,7/3/2018,196.29,81.49,44.26,32.24,12.019999999999996,0.03,11.52,1.04,11.6,1.04,11.62,1.03,11.62,1.03,11.11,1.08,11.08,1.08,1,0.0
1134,7/5/2018,198.87,81.28,43.05,31.6,11.449999999999996,-0.05,11.54,0.99,11.63,0.98,11.65,0.98,11.54,0.99,11.13,1.03,11.41,1.0,1,0.0
